Timestamp,Entrevistador,Número do questionário,Horário,Região,1. Idade,2. Sexo,3. Renda familiar,4. Escolaridade,5. Cor,6. Você confia na imprensa?,7. Você confia nos partidos políticos?,Partidos: [8. PT],Partidos: [9. PSDB],Partidos: [10. PMDB],Partidos: [11. Rede],Partidos: [12. PSOL],Partidos: [13. PSTU],14. Você confia nas ONGS?,15. Você confia nos movimentos sociais?,Movimentos: [16. Movimento Brasil Livre],Movimentos: [17. Estudantes secundaristas],Movimentos: [18. MPL],Movimentos: [19. MST],Movimentos: [20. MTST],Movimentos: [21. Vem pra Rua],Movimentos: [22. Revoltados Online],23. Você confia nos políticos?,24. Você votou nas últimas eleições para Presidente?,25. Em quem votou?,26. Você é a favor do Impeachment da presidenta Dilma Rousseff?,27. Você foi em alguma manifestação a favor do Impeachment?,28. Você foi em alguma manifestação contrária ao Impeachment?,"29. Você foi em alguma manifestação pedindo o ""fora todos""?",30. Você se informa sobre política no Twitter?,31. Você se informa sobre política no Whatsapp?,32. Você se informa sobre política no Facebook?,33. Não há grande diferença entre governos de esquerda e de direita.,34. O PT é um partido corrupto.,"35. Conquistas do governo do PT como o Bolsa Família, o FIES e o Minha Casa, Minha Vida melhoraram a vida dos brasileiros",36. Os movimentos sociais deveriam ser independentes dos partidos políticos
5/16/2016 8:22:30,Eloisa Deveze,8,1:55:00 PM,3,29,Feminino,de R$ 2.640 a R$ 4.400,ensino superior incompleto,branca,confia pouco,confia pouco,confia pouco,não confia,não confia,não confia,confia pouco,não conhece,confia pouco,confia muito,não confia,confia muito,confia pouco,confia muito,confia muito,não confia,não confia,confia pouco,sim,Dilma,não,não,sim,sim,pouco,pouco,muito,concordo em parte,concordo em parte,concordo totalmente,concordo totalmente
5/16/2016 8:23:01,Renan,7,2:52:00 PM,2,18,Masculino,"até R$ 1.760,00",ensino médio completo,preta,confia pouco,confia pouco,não confia,não confia,não confia,confia pouco,confia pouco,não confia,confia pouco,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,não confia,não confia,confia pouco,não,,não sei,não,sim,não,nada,pouco,pouco,concordo em parte,concordo em parte,concordo totalmente,concordo em parte
5/16/2016 8:25:50,Renan,8,3:08:00 PM,2,27,Masculino,"até R$ 1.760,00",ensino médio completo,branca,não confia,não confia,confia pouco,confia pouco,confia pouco,não conhece,confia pouco,confia pouco,confia muito,confia muito,não conhece,não conhece,confia muito,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,sim,Eduardo Jorge,não sei,não,não,não,nada,nada,nada,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/16/2016 8:28:25,Renan,9,3:15:00 PM,2,22,Masculino,de R$ 8.800 a R$ 17.600,ensino superior incompleto,branca,confia pouco,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,confia pouco,confia pouco,não confia,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,não confia,não confia,sim,Luciana Genro,não sei,não,não,não,nada,nada,muito,concordo em parte,concordo totalmente,concordo totalmente,concordo totalmente
5/16/2016 8:30:18,Renan,10,3:21:00 PM,2,20,Feminino,"até R$ 1.760,00",ensino médio incompleto,branca,não confia,não confia,não confia,não confia,não confia,não conhece,não conhece,não confia,confia muito,confia muito,não conhece,não conhece,confia muito,confia muito,não conhece,não conhece,não conhece,não confia,sim,Dilma,não,não,não,não,nada,nada,pouco,concordo totalmente,concordo em parte,concordo totalmente,concordo em parte
5/16/2016 8:33:06,Renan,11,3:29:00 AM,2,17,Feminino,de R$ 2.640 a R$ 4.400,ensino médio completo,preta,não confia,confia pouco,confia pouco,não confia,não confia,não conhece,confia muito,não conhece,confia muito,confia muito,não conhece,confia muito,confia muito,confia muito,confia muito,confia muito,não conhece,não confia,não,,não,não,não,não,nada,muito,muito,concordo em parte,concordo em parte,concordo totalmente,não sei
5/16/2016 8:35:18,Renan,12,3:35:00 PM,2,17,Feminino,de R$ 1.760 a R$ 2.640,ensino médio incompleto,parda,confia pouco,confia pouco,não confia,não confia,não confia,não confia,confia muito,confia pouco,confia pouco,confia muito,não confia,confia muito,confia pouco,confia pouco,confia pouco,não confia,não confia,confia pouco,não,,não,não,não,sim,nada,pouco,muito,não concordo,concordo totalmente,concordo totalmente,concordo em parte
5/16/2016 8:39:26,Renan,13,3:41:00 PM,2,24,Masculino,de R$ 4.400 a R$ 8.800,ensino superior incompleto,branca,confia pouco,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,confia muito,confia muito,não conhece,não conhece,confia muito,confia pouco,confia pouco,confia muito,não conhece,não confia,sim,Luciana Genro,não sei,não,não,sim,nada,nada,pouco,concordo totalmente,concordo em parte,concordo totalmente,concordo totalmente
5/16/2016 8:41:22,Renan,14,3:47:00 PM,2,19,Masculino,de R$ 8.800 a R$ 17.600,ensino superior incompleto,branca,não confia,confia pouco,não confia,não confia,não confia,não conhece,confia muito,não conhece,confia pouco,confia muito,não conhece,confia muito,confia muito,confia muito,confia muito,não confia,não conhece,confia pouco,sim,Dilma,não,não,sim,não,nada,nada,muito,concordo em parte,concordo em parte,concordo totalmente,concordo em parte
5/16/2016 8:42:56,Eloisa Deveze,10,2:15:00 PM,3,18,Masculino,"até R$ 1.760,00",ensino médio completo,preta,não confia,não confia,não confia,não confia,não confia,não conhece,não confia,não conhece,confia pouco,confia muito,não conhece,não conhece,não conhece,confia pouco,confia pouco,não conhece,não conhece,não confia,não,Nulo,sim,não,não,não,nada,nada,nada,não sei,concordo totalmente,não sei,não sei
5/16/2016 8:43:21,Renan,15,3:55:00 PM,2,17,Feminino,de R$ 8.800 a R$ 17.600,ensino médio incompleto,branca,não confia,não confia,não confia,não confia,não confia,não conhece,não conhece,não conhece,confia pouco,confia pouco,não conhece,não conhece,não conhece,não confia,não confia,confia pouco,não conhece,não confia,não,,não,não,não,não,nada,pouco,pouco,não concordo,concordo em parte,concordo em parte,concordo em parte
5/16/2016 8:45:10,Renan,16,3:58:00 PM,2,20,Masculino,acima de R$ 17.600,ensino superior incompleto,branca,não confia,não confia,não confia,não confia,confia pouco,confia pouco,confia pouco,confia pouco,confia muito,confia muito,confia pouco,confia muito,confia pouco,confia pouco,confia muito,não conhece,confia pouco,confia pouco,sim,Aécio Neves,sim,não,não,não,nada,pouco,muito,concordo em parte,concordo em parte,concordo totalmente,concordo em parte
5/16/2016 8:46:49,Eloisa Deveze,11,2:25:00 PM,3,18,Masculino,de R$ 1.760 a R$ 2.640,ensino médio completo,branca,não confia,não confia,não confia,não confia,não confia,não conhece,não conhece,não conhece,confia pouco,confia pouco,não conhece,não conhece,não conhece,não confia,confia pouco,não conhece,não conhece,não confia,não,Nulo,sim,não,não,não,nada,nada,nada,não sei,concordo totalmente,não sei,não sei
5/16/2016 8:46:59,Renan,17,4:02:00 PM,2,19,Feminino,de R$ 8.800 a R$ 17.600,ensino superior incompleto,branca,não confia,não confia,não confia,confia pouco,não confia,não conhece,confia pouco,não conhece,confia muito,confia muito,não conhece,confia pouco,confia muito,não confia,não confia,confia muito,não conhece,não confia,sim,Aécio Neves,sim,sim,não,não,nada,muito,pouco,concordo em parte,concordo totalmente,concordo em parte,concordo em parte
5/16/2016 8:49:32,Renan,18,4:10:00 PM,2,18,Feminino,de R$ 4.400 a R$ 8.800,ensino superior incompleto,branca,não confia,confia pouco,confia muito,não confia,não confia,não conhece,confia pouco,confia pouco,confia pouco,confia muito,não conhece,confia muito,confia muito,confia muito,confia muito,não confia,não confia,confia pouco,não,,não,não,sim,não,pouco,pouco,pouco,não concordo,não concordo,concordo totalmente,concordo em parte
5/16/2016 8:51:35,Renan,19,4:15:00 PM,2,18,Masculino,de R$ 2.640 a R$ 4.400,ensino superior incompleto,branca,não confia,não confia,confia pouco,não confia,não confia,não conhece,confia muito,confia muito,confia muito,confia muito,não conhece,confia muito,confia muito,confia muito,confia muito,confia muito,não conhece,não confia,não,,não,não,não,não,muito,nada,pouco,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/16/2016 8:52:57,Eloisa Deveze,12,2:35:00 PM,3,15,Feminino,de R$ 4.400 a R$ 8.800,ensino médio incompleto,branca,não confia,não confia,não confia,não confia,não conhece,não conhece,não confia,não confia,confia pouco,confia pouco,confia muito,não conhece,confia muito,confia muito,confia muito,não conhece,não confia,não confia,não,Outro,sim,sim,não,sim,nada,nada,pouco,concordo em parte,concordo totalmente,concordo totalmente,não sei
5/16/2016 8:53:57,Renan,20,4:20:00 PM,2,,Feminino,acima de R$ 17.600,ensino superior completo,preta,não confia,confia pouco,não confia,não confia,não confia,não confia,confia pouco,não confia,confia pouco,confia muito,não confia,confia muito,confia muito,confia pouco,confia muito,não confia,não confia,confia pouco,sim,Luciana Genro,não,não,sim,não,muito,pouco,muito,não concordo,concordo em parte,concordo em parte,não concordo
5/16/2016 8:57:57,Eloisa Deveze,13,2:40:00 PM,3,17,Masculino,"até R$ 1.760,00",ensino médio incompleto,parda,confia pouco,não confia,confia muito,não confia,não confia,não conhece,não confia,não conhece,confia pouco,confia muito,confia muito,não conhece,confia muito,confia muito,confia muito,não confia,não confia,confia pouco,não,Outro,não,não,não,não,nada,pouco,pouco,não sei,não concordo,concordo totalmente,concordo em parte
5/16/2016 9:01:29,Eloisa Deveze,14,2:45:00 PM,3,21,Masculino,de R$ 4.400 a R$ 8.800,ensino superior incompleto,branca,confia pouco,confia pouco,confia pouco,não confia,não confia,não confia,confia pouco,não conhece,confia pouco,confia muito,não confia,confia muito,confia pouco,confia muito,confia muito,não confia,não confia,confia pouco,sim,Dilma,não,não,sim,não,pouco,muito,muito,concordo em parte,concordo em parte,concordo totalmente,concordo em parte
5/16/2016 9:06:20,Eloisa Deveze,15,2:50:00 PM,3,17,Feminino,de R$ 2.640 a R$ 4.400,ensino médio completo,branca,não confia,não confia,confia muito,não confia,não confia,confia pouco,confia muito,confia pouco,confia pouco,confia muito,não conhece,confia muito,confia pouco,confia muito,confia muito,confia muito,confia muito,confia pouco,não,Outro,não,não,sim,não,nada,pouco,pouco,não concordo,concordo em parte,concordo em parte,concordo totalmente
5/16/2016 9:11:53,Eloisa Deveze,16,3:00:00 PM,3,57,Feminino,de R$ 4.400 a R$ 8.800,ensino superior completo,branca,confia pouco,confia pouco,confia pouco,não confia,não confia,confia pouco,confia muito,não confia,confia muito,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,não confia,não confia,confia pouco,sim,Dilma,não,não,sim,não,pouco,pouco,muito,não concordo,concordo em parte,concordo totalmente,concordo em parte
5/16/2016 9:23:09,Eloisa Deveze,17,3:08:00 PM,3,21,Masculino,"até R$ 1.760,00",ensino médio completo,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia muito,não conhece,não conhece,confia muito,não confia,confia pouco,confia pouco,não conhece,não confia,sim,Nulo,não,não,não,não,nada,nada,muito,concordo em parte,concordo em parte,concordo totalmente,concordo totalmente
5/16/2016 9:27:36,Eloisa Deveze,18,3:20:00 PM,3,18,Feminino,de R$ 2.640 a R$ 4.400,ensino superior incompleto,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia muito,não conhece,confia muito,confia pouco,confia muito,confia muito,não confia,não confia,não confia,não,Nulo,não,não,não,sim,nada,nada,pouco,concordo em parte,concordo totalmente,concordo totalmente,concordo totalmente
5/16/2016 9:31:39,Eloisa Deveze,19,3:30:00 PM,3,21,Masculino,de R$ 1.760 a R$ 2.640,ensino superior incompleto,branca,confia pouco,não confia,não confia,não confia,não confia,não conhece,não confia,não conhece,confia pouco,confia pouco,confia pouco,confia muito,não confia,não confia,não confia,não conhece,não conhece,não confia,sim,Nulo,sim,não,não,sim,nada,pouco,muito,concordo em parte,concordo totalmente,concordo em parte,concordo totalmente
5/16/2016 9:35:25,Eloisa Deveze,20,3:38:00 PM,3,22,Feminino,de R$ 1.760 a R$ 2.640,ensino médio completo,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não conhece,confia pouco,confia muito,não conhece,confia muito,confia pouco,confia pouco,confia muito,não confia,não confia,não confia,não,Nulo,não,não,não,sim,nada,pouco,pouco,concordo em parte,concordo totalmente,concordo totalmente,concordo totalmente
5/16/2016 9:39:05,Eloisa Deveze,9,2:06:00 PM,3,19,,de R$ 1.760 a R$ 2.640,ensino médio completo,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia muito,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,não conhece,não confia,não,Nulo,não,não,não,não,nada,pouco,muito,concordo em parte,concordo em parte,concordo totalmente,concordo totalmente
5/16/2016 10:00:15,Amanda,1,2:00:00 PM,1,30,Feminino,de R$ 2.640 a R$ 4.400,ensino médio completo,indígena,confia pouco,não confia,confia pouco,não confia,não confia,não conhece,não conhece,não conhece,confia pouco,confia pouco,não conhece,não conhece,confia pouco,não confia,não confia,não conhece,não conhece,não confia,não,,não,não,sim,não,nada,nada,muito,não concordo,concordo totalmente,não concordo,concordo totalmente
5/16/2016 10:15:33,Amanda,2,2:07:00 PM,1,33,Masculino,de R$ 1.760 a R$ 2.640,ensino médio completo,parda,confia pouco,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,confia pouco,confia muito,confia muito,confia muito,confia muito,confia muito,não conhece,não confia,não,,sim,não,não,não,nada,nada,pouco,concordo em parte,não sei,concordo totalmente,concordo em parte
5/16/2016 10:17:54,Amanda,3,2:15:00 PM,1,29,Feminino,de R$ 8.800 a R$ 17.600,ensino superior incompleto,branca,confia pouco,confia pouco,confia pouco,não confia,não confia,não confia,confia muito,confia pouco,confia pouco,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,não confia,não confia,confia muito,sim,Luciana Genro,não,não,sim,não,muito,nada,muito,não concordo,concordo em parte,concordo totalmente,concordo em parte
5/16/2016 10:20:31,AMANDA,4,2:25:00 PM,1,23,Feminino,de R$ 1.760 a R$ 2.640,ensino médio completo,indígena,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,não confia,confia pouco,confia pouco,confia muito,não conhece,confia muito,confia muito,confia pouco,confia muito,não conhece,não confia,sim,Eduardo Jorge,sim,não,não,não,pouco,pouco,muito,concordo totalmente,concordo totalmente,concordo em parte,concordo totalmente
5/16/2016 10:22:38,AMANDA,5,2:30:00 PM,1,21,Masculino,"até R$ 1.760,00",ensino superior incompleto,amarela,não confia,não confia,não confia,não confia,não confia,não conhece,não conhece,não conhece,confia pouco,confia muito,não conhece,não conhece,confia muito,não confia,não confia,confia muito,confia muito,não confia,sim,Nulo,sim,sim,não,não,nada,pouco,muito,concordo em parte,concordo totalmente,concordo em parte,concordo totalmente
5/16/2016 10:24:56,AMANDA,6,2:38:00 PM,1,25,Masculino,de R$ 2.640 a R$ 4.400,ensino fundamental completo,preta,não confia,não confia,não confia,não confia,não confia,não confia,não conhece,não conhece,confia pouco,confia muito,não conhece,não conhece,não conhece,não confia,não confia,não conhece,não conhece,não confia,não,,não,não,não,não,nada,nada,pouco,concordo totalmente,não sei,concordo em parte,concordo totalmente
5/16/2016 10:27:20,AMANDA,7,2:46:00 PM,1,26,Masculino,de R$ 1.760 a R$ 2.640,ensino médio completo,preta,não confia,não confia,confia pouco,não confia,não confia,não conhece,não confia,não conhece,confia pouco,confia muito,não conhece,não conhece,confia muito,confia pouco,confia pouco,confia pouco,não conhece,não confia,sim,Marina Silva,não,não,não,não,nada,nada,nada,não concordo,concordo em parte,não concordo,concordo em parte
5/16/2016 10:29:48,AMANDA,8,2:52:00 PM,1,32,Feminino,de R$ 2.640 a R$ 4.400,ensino superior completo,branca,confia pouco,não confia,não confia,não confia,não confia,não conhece,não confia,não confia,confia pouco,confia muito,não conhece,confia pouco,confia muito,não confia,não confia,confia muito,não conhece,não confia,sim,Aécio Neves,sim,não,não,não,nada,nada,muito,não concordo,concordo totalmente,concordo em parte,concordo totalmente
5/16/2016 10:31:49,AMANDA,9,2:58:00 PM,1,25,Masculino,"até R$ 1.760,00",ensino médio completo,parda,não confia,não confia,não confia,não confia,não confia,não conhece,não confia,não confia,confia pouco,confia pouco,não conhece,não conhece,não conhece,confia pouco,não conhece,não conhece,não conhece,não confia,sim,Dilma,não,não,não,não,nada,muito,muito,concordo totalmente,concordo totalmente,concordo em parte,concordo totalmente
5/16/2016 10:34:02,AMANDA ,10,3:07:00 PM,1,38,Feminino,de R$ 4.400 a R$ 8.800,ensino superior incompleto,preta,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,não conhece,não conhece,não confia,não confia,não confia,não confia,não confia,não confia,não,,não,não,não,não,nada,nada,nada,concordo totalmente,concordo em parte,concordo em parte,concordo totalmente
5/16/2016 10:37:39,AMANDA,11,3:13:00 PM,1,18,Masculino,de R$ 4.400 a R$ 8.800,ensino médio incompleto,parda,não confia,não confia,confia pouco,não confia,confia pouco,não confia,não conhece,não conhece,confia pouco,confia muito,não conhece,confia muito,confia muito,confia muito,confia muito,confia pouco,não confia,não confia,não,,não,não,não,não,muito,pouco,muito,concordo em parte,concordo em parte,concordo em parte,concordo em parte
5/16/2016 10:39:57,amanda ,12,3:19:00 PM,1,26,Feminino,acima de R$ 17.600,ensino superior completo,parda,não confia,não confia,confia pouco,não confia,não confia,confia pouco,confia pouco,não confia,confia pouco,confia muito,não confia,confia muito,confia muito,confia pouco,não confia,confia muito,não confia,não confia,sim,Eduardo Jorge,não,não,sim,não,pouco,nada,muito,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/16/2016 10:42:18,amanda,13,3:22:00 PM,1,23,Masculino,de R$ 4.400 a R$ 8.800,ensino superior incompleto,branca,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,confia muito,confia muito,confia muito,confia muito,confia pouco,confia pouco,confia muito,confia pouco,não confia,sim,Aécio Neves,não,não,não,não,nada,nada,pouco,concordo em parte,concordo em parte,concordo totalmente,concordo em parte
5/16/2016 10:44:33,amanda,14,3:27:00 PM,1,17,Feminino,"até R$ 1.760,00",ensino médio incompleto,preta,não confia,confia pouco,confia pouco,não confia,não confia,confia pouco,confia muito,confia pouco,confia pouco,confia muito,confia pouco,confia muito,confia pouco,não confia,confia pouco,confia muito,confia pouco,confia pouco,não,,não,não,não,sim,nada,pouco,muito,concordo em parte,concordo em parte,concordo totalmente,concordo totalmente
5/16/2016 10:46:29,amanda,15,3:30:00 PM,1,16,Masculino,"até R$ 1.760,00",ensino médio incompleto,indígena,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,não confia,não,,não,não,não,não,nada,nada,pouco,concordo em parte,concordo totalmente,concordo totalmente,concordo em parte
5/16/2016 10:49:13,amanda,16,3:37:00 PM,1,19,Feminino,de R$ 2.640 a R$ 4.400,ensino médio completo,parda,não confia,não confia,confia pouco,não confia,não confia,não conhece,não confia,não confia,confia muito,confia muito,não conhece,não conhece,confia muito,confia muito,confia muito,confia muito,não conhece,não confia,não,,não,não,sim,não,nada,nada,nada,não concordo,não concordo,concordo totalmente,concordo totalmente
5/16/2016 10:52:01,amanda,17,3:42:00 PM,1,23,Masculino,de R$ 1.760 a R$ 2.640,ensino médio incompleto,preta,não confia,não confia,não confia,não confia,não confia,não conhece,não conhece,não conhece,confia pouco,confia muito,confia muito,confia pouco,confia pouco,confia pouco,não confia,confia muito,confia muito,não confia,não,,não sei,não,não,sim,nada,nada,muito,concordo totalmente,concordo totalmente,concordo em parte,concordo totalmente
5/16/2016 10:54:11,amanda,18,3:50:00 PM,1,18,Masculino,de R$ 1.760 a R$ 2.640,ensino médio incompleto,branca,não confia,não confia,não confia,não confia,não confia,não conhece,confia pouco,confia pouco,confia pouco,confia muito,confia pouco,confia pouco,confia muito,confia pouco,não conhece,confia muito,confia pouco,não confia,não,,sim,não,sim,não,nada,pouco,muito,não concordo,concordo totalmente,concordo em parte,não sei
5/16/2016 10:56:32,amanda,19,3:57:00 PM,1,27,Masculino,de R$ 1.760 a R$ 2.640,ensino superior completo,parda,não confia,confia pouco,confia muito,não confia,não confia,não confia,confia pouco,não confia,confia pouco,confia muito,não confia,confia muito,não confia,confia muito,confia muito,não confia,não confia,confia pouco,sim,Dilma,não,não,sim,não,nada,muito,muito,concordo totalmente,não concordo,concordo totalmente,concordo em parte
5/16/2016 10:58:41,amanda,20,4:06:00 PM,1,28,Masculino,de R$ 4.400 a R$ 8.800,ensino superior completo,branca,não confia,confia pouco,confia muito,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,não confia,confia muito,confia pouco,confia muito,confia pouco,não confia,não confia,não confia,sim,Dilma,não,não,sim,não,nada,pouco,muito,não concordo,não concordo,concordo totalmente,concordo totalmente
5/16/2016 11:58:14,Maria Clara,1,2:20:00 PM,3,21,Masculino,"até R$ 1.760,00",ensino superior incompleto,parda,confia pouco,não confia,não confia,confia pouco,não confia,não conhece,não confia,não conhece,confia pouco,confia muito,confia pouco,não conhece,confia pouco,não confia,não confia,confia muito,não confia,não confia,não,Nulo,sim,sim,sim,não,pouco,muito,muito,concordo totalmente,concordo totalmente,concordo em parte,concordo totalmente
5/16/2016 12:00:51,Maria Clara,2,2:40:00 PM,3,21,Masculino,de R$ 8.800 a R$ 17.600,ensino superior incompleto,Cósmica,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,confia muito,não confia,confia muito,não confia,confia muito,confia muito,confia pouco,confia muito,não conhece,não confia,não confia,não,Eduardo Jorge,não,não,não,sim,nada,nada,muito,concordo totalmente,concordo em parte,concordo em parte,concordo totalmente
5/16/2016 12:04:04,Maria Clara,3,2:50:00 PM,3,19,Feminino,de R$ 2.640 a R$ 4.400,ensino médio completo,branca,confia pouco,não confia,não confia,não conhece,não confia,não conhece,não conhece,não conhece,confia pouco,confia muito,confia muito,não conhece,confia pouco,confia pouco,não conhece,confia pouco,não conhece,não confia,sim,Aécio Neves,sim,não,não,não,nada,nada,pouco,concordo totalmente,concordo totalmente,concordo em parte,concordo totalmente
5/16/2016 12:12:25,Maria Clara,4,3:20:00 PM,3,37,Masculino,de R$ 1.760 a R$ 2.640,ensino superior completo,preta,não confia,confia pouco,confia pouco,não confia,não confia,não conhece,confia muito,confia pouco,confia muito,confia muito,não conhece,confia pouco,confia pouco,confia muito,confia muito,não conhece,não conhece,confia muito,sim,Dilma,não,não,sim,não,nada,nada,pouco,não concordo,não concordo,concordo totalmente,concordo em parte
5/16/2016 12:14:41,Maria Clara,5,3:00:00 PM,3,23,Masculino,de R$ 4.400 a R$ 8.800,ensino médio completo,parda,confia pouco,confia pouco,não confia,confia pouco,confia pouco,confia muito,não conhece,não conhece,confia muito,confia pouco,não conhece,não conhece,confia muito,confia pouco,confia pouco,confia muito,não conhece,confia pouco,sim,Aécio Neves,sim,sim,não,não,nada,nada,pouco,concordo em parte,concordo totalmente,concordo totalmente,concordo totalmente
5/16/2016 12:16:58,Maria Clara,6,3:20:00 PM,3,22,Masculino,de R$ 2.640 a R$ 4.400,ensino médio completo,parda,não confia,confia pouco,confia pouco,não confia,não confia,não conhece,confia pouco,não conhece,confia pouco,confia pouco,não conhece,não conhece,confia muito,confia muito,confia muito,confia muito,não conhece,não confia,sim,Dilma,não,não,não,não,pouco,nada,pouco,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/16/2016 12:20:17,Maria Clara,7,3:49:00 PM,3,26,Masculino,de R$ 2.640 a R$ 4.400,ensino superior completo,parda,confia pouco,confia pouco,confia pouco,não confia,não confia,não conhece,confia pouco,não confia,confia pouco,confia muito,não confia,confia muito,confia muito,confia muito,confia pouco,não conhece,não confia,confia pouco,sim,Eduardo Jorge,não,não,sim,não,nada,nada,muito,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/16/2016 12:31:32,Maria Clara,8,4:00:00 PM,3,26,Masculino,"até R$ 1.760,00",ensino fundamental completo,parda,não confia,não confia,confia pouco,não confia,não confia,não confia,não confia,confia pouco,confia pouco,confia muito,não conhece,não conhece,confia muito,confia muito,confia muito,não confia,não conhece,não confia,não,,não,não,não,não,nada,nada,nada,concordo em parte,concordo em parte,concordo totalmente,concordo em parte
5/16/2016 12:34:48,Maria Clara,9,4:00:00 PM,3,22,Masculino,de R$ 2.640 a R$ 4.400,ensino fundamental completo,preta,confia pouco,não confia,não confia,não confia,não confia,não conhece,não confia,não confia,confia pouco,confia pouco,não conhece,não conhece,confia muito,confia pouco,confia pouco,confia pouco,confia muito,não confia,não,,não,sim,não,não,nada,nada,pouco,concordo em parte,concordo totalmente,não concordo,concordo totalmente
5/16/2016 12:38:00,Maria Clara,10,4:09:00 PM,3,18,Masculino,acima de R$ 17.600,ensino superior incompleto,parda,não confia,não confia,confia pouco,não confia,não confia,confia pouco,confia pouco,confia muito,confia pouco,confia pouco,não conhece,confia pouco,confia pouco,confia muito,confia pouco,confia pouco,não confia,não confia,sim,Marina Silva,sim,sim,não,sim,nada,pouco,pouco,não concordo,concordo totalmente,concordo em parte,concordo totalmente
5/16/2016 12:42:57,Maria Clara,11,4:20:00 PM,3,18,Masculino,de R$ 2.640 a R$ 4.400,ensino médio completo,parda,confia pouco,não confia,não confia,não confia,não confia,não confia,não conhece,não conhece,confia pouco,confia muito,confia pouco,confia muito,confia pouco,não conhece,não conhece,não conhece,não confia,não confia,não,,não,não,não,não,pouco,pouco,muito,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/16/2016 12:46:43,Maria Clara,12,4:27:00 PM,3,18,Masculino,de R$ 2.640 a R$ 4.400,ensino superior incompleto,amarela,não confia,não confia,não confia,não confia,não confia,não conhece,não confia,não conhece,confia pouco,confia muito,confia pouco,não conhece,confia muito,não confia,não confia,confia muito,não confia,confia pouco,sim,Aécio Neves,sim,sim,sim,não,pouco,pouco,nada,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/16/2016 12:48:49,Maria Clara,13,4:34:00 PM,3,29,Masculino,de R$ 1.760 a R$ 2.640,ensino médio completo,branca,não confia,não confia,não confia,não confia,não confia,não conhece,não confia,não confia,confia pouco,confia pouco,não conhece,confia pouco,confia pouco,confia pouco,confia pouco,não conhece,não conhece,não confia,sim,Nulo,não,não,não,não,nada,nada,pouco,concordo em parte,concordo em parte,concordo em parte,concordo totalmente
5/16/2016 12:49:46,Daniela Neres,1,2:00:00 PM,Marcha da Maconha,23,Masculino,de R$ 4.400 a R$ 8.800,ensino superior incompleto,preta,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,não conhece,não conhece,não conhece,confia muito,confia muito,não conhece,confia muito,não conhece,confia muito,confia muito,confia muito,não conhece,confia pouco,não,,não,não,sim,não,nada,pouco,muito,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/16/2016 12:54:11,Daniela Neres,2,2:07:00 PM,Marcha da Maconha,35,Masculino,"até R$ 1.760,00",ensino médio incompleto,parda,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,confia pouco,não confia,confia pouco,confia pouco,confia pouco,não confia,não confia,não confia,sim,Dilma,sim,sim,sim,não,pouco,nada,pouco,concordo em parte,concordo totalmente,concordo em parte,concordo totalmente
5/16/2016 12:54:44,Maria Clara,14,4:50:00 PM,3,24,Masculino,de R$ 2.640 a R$ 4.400,ensino médio completo,indígena,não confia,não confia,não confia,não confia,não confia,não conhece,confia pouco,confia pouco,confia pouco,confia muito,não confia,confia muito,confia muito,confia pouco,confia pouco,não confia,não confia,não confia,sim,Dilma,não,não,não,não,nada,pouco,pouco,concordo em parte,concordo totalmente,concordo em parte,concordo totalmente
