Timestamp,Entrevistador,Número do questionário,Horário,Região,1. Idade,2. Sexo,3. Renda familiar,4. Escolaridade,5. Cor,6. Você confia na imprensa?,7. Você confia nos partidos políticos?,Partidos: [8. PT],Partidos: [9. PSDB],Partidos: [10. PMDB],Partidos: [11. Rede],Partidos: [12. PSOL],Partidos: [13. PSTU],14. Você confia nas ONGS?,15. Você confia nos movimentos sociais?,Movimentos: [16. Movimento Brasil Livre],Movimentos: [17. Estudantes secundaristas],Movimentos: [18. MPL],Movimentos: [19. MST],Movimentos: [20. MTST],Movimentos: [21. Vem pra Rua],Movimentos: [22. Revoltados Online],23. Você confia nos políticos?,24. Você votou nas últimas eleições para Presidente?,25. Em quem votou?,26. Você é a favor do Impeachment da presidenta Dilma Rousseff?,27. Você foi em alguma manifestação a favor do Impeachment?,28. Você foi em alguma manifestação contrária ao Impeachment?,"29. Você foi em alguma manifestação pedindo o ""fora todos""?",30. Você se informa sobre política no Twitter?,31. Você se informa sobre política no Whatsapp?,32. Você se informa sobre política no Facebook?,33. Não há grande diferença entre governos de esquerda e de direita.,34. O PT é um partido corrupto.,"35. Conquistas do governo do PT como o Bolsa Família, o FIES e o Minha Casa, Minha Vida melhoraram a vida dos brasileiros",36. Os movimentos sociais deveriam ser independentes dos partidos políticos
5/20/2016 17:03:44,Enzo Antonacci,9,6:05:00 PM,III,18,Feminino,de R$ 1.760 a R$ 2.640,ensino superior incompleto,preta,não confia,confia pouco,confia pouco,não confia,não confia,não confia,confia muito,confia pouco,confia muito,confia muito,não conhece,confia muito,confia pouco,confia muito,confia muito,confia muito,não confia,confia pouco,não,,não,não,não,não,muito,pouco,muito,não concordo,concordo em parte,concordo totalmente,concordo em parte
5/20/2016 17:04:06,Camila Rosalen Marsiglia,23,4:50:00 PM,Masp,14,Masculino,de R$ 1.760 a R$ 2.640,ensino médio incompleto,parda,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,confia muito,confia pouco,confia muito,confia muito,confia pouco,confia pouco,não conhece,não confia,não confia,não,,não,não,não,sim,nada,nada,pouco,concordo em parte,concordo totalmente,concordo em parte,concordo totalmente
5/20/2016 17:04:47,Maria Rita,9,,1,26,Feminino,de R$ 1.760 a R$ 2.640,ensino superior completo,branca,não confia,não confia,não confia,não confia,não confia,não conhece,confia pouco,não confia,confia pouco,confia pouco,,confia pouco,confia pouco,não confia,não confia,confia pouco,não conhece,não confia,sim,Luciana Genro,não,não,não,não,nada,pouco,pouco,não concordo,concordo em parte,concordo em parte,concordo totalmente
5/20/2016 17:05:42,Enzo Antonacci,10,6:10:00 PM,III,17,Feminino,de R$ 4.400 a R$ 8.800,ensino médio incompleto,branca,confia pouco,confia pouco,confia pouco,não confia,não confia,não conhece,não confia,não conhece,confia pouco,confia pouco,confia pouco,confia muito,confia muito,confia pouco,confia pouco,não confia,não confia,confia pouco,não,,não sei,não,não,não,nada,pouco,pouco,concordo em parte,concordo em parte,concordo totalmente,concordo totalmente
5/20/2016 17:05:58,Camila Rosalen Marsiglia,24,4:55:00 PM,Masp,16,Masculino,"até R$ 1.760,00",ensino médio incompleto,branca,confia pouco,confia pouco,confia pouco,não confia,não confia,não confia,confia pouco,não confia,confia pouco,confia muito,confia pouco,confia muito,confia pouco,confia muito,confia muito,confia muito,confia pouco,não confia,não,,não,não,sim,não,nada,nada,nada,não concordo,concordo em parte,concordo em parte,concordo em parte
5/20/2016 17:06:21,Maria Rita,11,,1,26,Feminino,de R$ 1.760 a R$ 2.640,ensino superior incompleto,branca,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,confia pouco,confia pouco,confia muito,não confia,confia muito,confia pouco,confia muito,confia muito,não confia,não confia,não confia,sim,Luciana Genro,não,não,não,não,pouco,muito,muito,não concordo,concordo totalmente,concordo totalmente,não concordo
5/20/2016 17:07:40,Maria Rita,12,,1,16,Feminino,,ensino médio incompleto,amarela,não confia,não confia,não confia,não confia,não confia,,,não confia,confia pouco,confia pouco,não confia,confia muito,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,não confia,não,,não,não,não,não,pouco,pouco,pouco,concordo em parte,concordo em parte,concordo totalmente,concordo em parte
5/20/2016 17:07:43,Renan,8,6:08:00 PM,2,17,Masculino,de R$ 2.640 a R$ 4.400,ensino médio incompleto,branca,não confia,confia pouco,confia pouco,não confia,não confia,não conhece,confia pouco,confia pouco,confia muito,confia muito,confia pouco,confia muito,confia muito,confia muito,confia muito,confia pouco,não conhece,não confia,não,,não,não,sim,não,nada,nada,muito,não concordo,concordo em parte,concordo totalmente,concordo em parte
5/20/2016 17:07:46,Camila Rosalen Marsiglia,25,5:00:00 PM,Masp,17,Feminino,de R$ 2.640 a R$ 4.400,ensino médio incompleto,branca,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,não conhece,confia muito,confia muito,confia pouco,confia pouco,não conhece,não conhece,não confia,não,,não,não,não,sim,nada,pouco,pouco,concordo totalmente,concordo totalmente,concordo totalmente,concordo totalmente
5/20/2016 17:07:46,Enzo Antonacci,11,6:15:00 PM,III,17,Feminino,de R$ 4.400 a R$ 8.800,ensino médio incompleto,parda,não confia,não confia,não confia,não confia,não confia,não conhece,confia pouco,confia muito,confia pouco,confia pouco,confia pouco,confia muito,confia pouco,confia muito,confia pouco,confia pouco,não confia,confia pouco,sim,Luciana Genro,não,não,não,não,nada,pouco,nada,não concordo,concordo totalmente,concordo em parte,concordo em parte
5/20/2016 17:09:09,Maria Rita ,13,,1,15,Feminino,de R$ 8.800 a R$ 17.600,ensino médio incompleto,parda,não confia,não confia,confia pouco,não confia,não confia,não confia,confia pouco,não confia,confia muito,confia muito,não confia,confia muito,confia pouco,confia muito,confia muito,não confia,não confia,não confia,não,,não,não,sim,não,nada,pouco,pouco,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/20/2016 17:09:37,Camila Rosalen Marsiglia,26,5:05:00 PM,Masp,17,Feminino,de R$ 4.400 a R$ 8.800,ensino médio incompleto,branca,confia pouco,confia pouco,não confia,não confia,não confia,não confia,confia pouco,não conhece,confia muito,confia muito,não conhece,confia muito,confia muito,confia pouco,confia pouco,confia muito,não conhece,confia pouco,não,,não,não,não,sim,pouco,nada,pouco,concordo em parte,concordo totalmente,concordo totalmente,concordo em parte
5/20/2016 17:09:49,Enzo Antonacci,12,6:20:00 PM,III,19,Feminino,"até R$ 1.760,00",ensino médio completo,branca,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,não confia,confia pouco,confia pouco,não confia,confia muito,não confia,confia pouco,confia pouco,não conhece,confia pouco,não confia,não,,não,não,não,não,muito,pouco,muito,concordo em parte,concordo totalmente,concordo em parte,concordo em parte
5/20/2016 17:10:44,Mari Rita,14,,1,16,Feminino,de R$ 8.800 a R$ 17.600,ensino médio incompleto,preta,não confia,não confia,não confia,não confia,confia pouco,não confia,não confia,não confia,confia muito,confia muito,,confia muito,confia muito,não confia,não confia,confia muito,confia pouco,não confia,não,,não,não,sim,não,nada,pouco,muito,concordo em parte,concordo totalmente,concordo em parte,concordo totalmente
5/20/2016 17:11:11,Renan,9,6:25:00 PM,2,15,Masculino,"até R$ 1.760,00",ensino médio incompleto,preta,não confia,não confia,não confia,não confia,não confia,não conhece,não confia,não confia,confia muito,confia muito,não confia,confia pouco,confia muito,confia pouco,confia pouco,não conhece,não conhece,não confia,não,,não,não,sim,não,muito,pouco,muito,concordo em parte,concordo em parte,concordo totalmente,concordo totalmente
5/20/2016 17:11:40,Camila Rosalen Marsiglia,27,5:10:00 PM,Masp,17,Masculino,"até R$ 1.760,00",ensino médio incompleto,branca,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,confia pouco,confia muito,confia muito,confia muito,não conhece,confia muito,não conhece,não confia,não,,não,não,não,não,muito,pouco,muito,concordo em parte,concordo em parte,concordo em parte,não concordo
5/20/2016 17:11:41,Enzo Antonacci,13,6:25:00 PM,III,16,Feminino,de R$ 4.400 a R$ 8.800,ensino médio incompleto,branca,não confia,não confia,confia pouco,não confia,não confia,não conhece,confia pouco,não confia,confia muito,confia muito,não confia,confia muito,confia pouco,confia muito,confia muito,não conhece,não confia,não confia,não,,não,não,sim,não,nada,nada,pouco,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/20/2016 17:12:06,Maria Rita,15,,1,15,Feminino,de R$ 8.800 a R$ 17.600,ensino médio incompleto,preta,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,confia muito,confia muito,confia muito,confia muito,não confia,confia pouco,confia muito,não confia,não confia,não,,não,não,sim,sim,nada,muito,muito,concordo em parte,concordo totalmente,concordo em parte,concordo em parte
5/20/2016 17:13:21,Maria Rita,16,,1,18,Feminino,"até R$ 1.760,00",ensino médio completo,branca,confia pouco,confia pouco,confia pouco,não confia,não conhece,não conhece,confia pouco,não conhece,confia muito,confia muito,confia muito,confia muito,confia pouco,confia muito,confia muito,confia muito,não conhece,não confia,não,,não,não,não,não,pouco,muito,muito,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/20/2016 17:13:31,Camila Rosalen Marsiglia,28,5:15:00 PM,Masp,18,Masculino,"até R$ 1.760,00",ensino médio incompleto,parda,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,confia pouco,confia muito,confia muito,confia pouco,confia muito,confia muito,confia pouco,não confia,não,,não,não,sim,não,nada,muito,nada,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/20/2016 17:13:37,Enzo Antonacci,14,6:30:00 PM,III,18,Feminino,"até R$ 1.760,00",ensino superior incompleto,branca,confia pouco,não confia,confia pouco,não confia,não confia,não conhece,não conhece,não confia,confia muito,confia muito,não confia,confia muito,não confia,confia muito,confia muito,não confia,não confia,não confia,não,,não,não,sim,não,nada,nada,pouco,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/20/2016 17:14:28,Renan,10,6:30:00 PM,2,15,Masculino,de R$ 4.400 a R$ 8.800,ensino médio incompleto,amarela,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,não confia,confia muito,confia muito,não conhece,confia muito,confia pouco,não conhece,não conhece,confia pouco,não conhece,não confia,não,,não,não,não,não,nada,pouco,muito,concordo totalmente,concordo totalmente,concordo totalmente,concordo totalmente
5/20/2016 17:14:38,Maria Rita,17,,1,17,Masculino,de R$ 2.640 a R$ 4.400,ensino médio incompleto,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,não conhece,não confia,não confia,não,,não,não,sim,não,nada,pouco,muito,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/20/2016 17:15:31,Enzo Antonacci,15,6:35:00 PM,III,15,Masculino,de R$ 8.800 a R$ 17.600,ensino médio incompleto,branca,não confia,confia pouco,confia pouco,não confia,não confia,não confia,confia pouco,confia pouco,confia pouco,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,não conhece,não confia,confia pouco,não,,não,não,não,não,nada,pouco,nada,não concordo,concordo em parte,concordo totalmente,não sei
5/20/2016 17:15:46,Maria Rita,18,,1,26,Masculino,"até R$ 1.760,00",ensino médio completo,branca,não confia,não confia,não confia,não confia,não confia,confia pouco,não confia,não confia,confia pouco,confia pouco,confia pouco,confia muito,confia muito,,confia pouco,não confia,não confia,não confia,não,,não,não,não,não,nada,nada,pouco,concordo em parte,concordo em parte,concordo em parte,concordo totalmente
5/20/2016 17:17:05,Maria Rita,19,,1,16,Feminino,de R$ 4.400 a R$ 8.800,ensino médio incompleto,branca,não confia,confia pouco,confia pouco,não confia,não confia,não confia,confia pouco,não confia,confia pouco,confia pouco,confia pouco,confia muito,confia muito,confia pouco,confia pouco,confia pouco,confia pouco,não confia,não,,não,não,sim,não,muito,muito,pouco,não concordo,não concordo,concordo totalmente,concordo totalmente
5/20/2016 17:17:13,Renan,11,6:35:00 PM,2,16,Masculino,de R$ 1.760 a R$ 2.640,ensino médio incompleto,preta,não confia,não confia,não confia,não confia,não confia,confia pouco,não confia,não conhece,confia muito,confia muito,não conhece,confia muito,confia muito,confia pouco,não conhece,confia muito,não conhece,não confia,não,,não,não,não,não,nada,pouco,muito,concordo totalmente,concordo totalmente,concordo totalmente,concordo totalmente
5/20/2016 17:17:24,Enzo Antonacci,16,6:45:00 PM,III,15,Feminino,acima de R$ 17.600,ensino médio incompleto,branca,não confia,não confia,confia pouco,não confia,não confia,não conhece,confia pouco,não conhece,confia pouco,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,não conhece,não conhece,confia pouco,não,,não,não,sim,não,nada,nada,pouco,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/20/2016 17:18:30,Maria Rita,20,,1,18,Masculino,de R$ 1.760 a R$ 2.640,ensino médio completo,parda,confia pouco,confia pouco,confia pouco,não confia,não confia,não confia,confia pouco,confia pouco,confia pouco,confia muito,não confia,confia muito,não confia,confia muito,confia pouco,não conhece,não confia,confia pouco,não,,sim,sim,não,não,nada,pouco,pouco,concordo em parte,concordo em parte,concordo totalmente,concordo totalmente
5/20/2016 17:19:19,Enzo Antonacci,17,6:50:00 PM,III,17,Masculino,de R$ 1.760 a R$ 2.640,ensino médio incompleto,parda,não confia,confia pouco,confia pouco,não confia,não conhece,não conhece,não conhece,não conhece,confia pouco,confia muito,não conhece,confia muito,confia muito,confia pouco,confia pouco,confia pouco,não conhece,não confia,não,,não,não,não,não,nada,muito,nada,não concordo,concordo em parte,concordo em parte,concordo totalmente
5/20/2016 17:22:27,Enzo Antonacci,18,6:56:00 PM,III,18,Masculino,de R$ 1.760 a R$ 2.640,ensino médio incompleto,branca,não confia,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia muito,não confia,confia muito,confia pouco,confia pouco,confia pouco,confia pouco,não confia,não confia,sim,Mauro Iasi,não,não,sim,não,nada,nada,pouco,não concordo,concordo em parte,concordo totalmente,concordo em parte
5/20/2016 17:23:56,Camila Rosalen Marsiglia,29,5:20:00 PM,Masp,21,Masculino,de R$ 2.640 a R$ 4.400,ensino médio completo,parda,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,não confia,confia pouco,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,não confia,não confia,confia pouco,sim,Luciana Genro,não,não,sim,não,nada,nada,muito,não concordo,concordo em parte,concordo em parte,concordo totalmente
5/20/2016 17:24:13,Enzo Antonacci,19,7:00:00 PM,III,16,Feminino,de R$ 2.640 a R$ 4.400,ensino médio incompleto,branca,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,não confia,confia muito,confia pouco,não confia,não confia,não confia,não confia,não confia,não,,não,não,não,não,nada,muito,muito,concordo em parte,concordo totalmente,concordo em parte,concordo totalmente
5/20/2016 17:25:20,Renan,12,6:40:00 PM,2,17,Masculino,acima de R$ 17.600,ensino médio incompleto,branca,não confia,confia pouco,confia pouco,não confia,não confia,não confia,confia muito,não conhece,confia muito,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,não conhece,não confia,não confia,não,,não,não,sim,sim,nada,pouco,muito,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/20/2016 17:25:32,Camila Rosalen Marsiglia,30,5:25:00 PM,Masp,20,Masculino,de R$ 1.760 a R$ 2.640,ensino médio incompleto,branca,confia pouco,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,confia muito,não confia,não confia,não,,não,não,não,não,nada,nada,pouco,concordo em parte,concordo em parte,concordo em parte,não concordo
5/20/2016 17:26:10,Enzo Antonacci,20,7:05:00 PM,III,19,Masculino,de R$ 4.400 a R$ 8.800,ensino médio incompleto,branca,não confia,não confia,não confia,não confia,não confia,não conhece,confia pouco,não confia,confia pouco,confia pouco,não confia,confia muito,confia pouco,confia muito,confia pouco,não confia,não confia,não confia,não,,não,não,não,sim,nada,muito,muito,concordo em parte,concordo totalmente,concordo totalmente,concordo totalmente
5/20/2016 17:27:44,Camila Rosalen Marsiglia,31,5:30:00 PM,Masp,17,Feminino,de R$ 1.760 a R$ 2.640,ensino médio incompleto,parda,confia pouco,confia pouco,confia pouco,não confia,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia muito,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,não,,não,não,não,não,pouco,pouco,muito,concordo em parte,concordo em parte,concordo em parte,concordo totalmente
5/20/2016 17:28:26,Renan,13,6:40:00 PM,2,23,Masculino,de R$ 2.640 a R$ 4.400,ensino superior incompleto,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,confia muito,não conhece,não conhece,confia muito,não confia,não confia,confia muito,não conhece,não confia,sim,Nulo,não,não,não,não,nada,nada,nada,concordo totalmente,concordo totalmente,concordo totalmente,concordo totalmente
5/20/2016 17:28:30,vinicius,1,4:40:00 PM,1,18,Feminino,"até R$ 1.760,00",ensino médio completo,branca,confia pouco,não confia,não confia,não confia,não confia,não conhece,não confia,não confia,confia muito,confia pouco,não confia,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,não confia,não,,não,não,não,não,nada,nada,pouco,concordo totalmente,concordo totalmente,concordo totalmente,concordo totalmente
5/20/2016 17:29:23,Camila Rosalen Marsiglia,32,5:35:00 PM,Masp,27,Feminino,"até R$ 1.760,00",ensino superior incompleto,branca,confia pouco,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,não confia,não confia,não confia,sim,Luciana Genro,não,não,sim,não,nada,muito,pouco,não concordo,concordo totalmente,concordo totalmente,concordo totalmente
5/20/2016 17:31:20,Renan,14,6:50:00 PM,2,20,Feminino,de R$ 1.760 a R$ 2.640,ensino superior incompleto,,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,confia pouco,confia muito,não conhece,confia muito,confia muito,confia pouco,confia muito,confia muito,confia pouco,não confia,sim,Luciana Genro,não,não,sim,não,nada,pouco,pouco,não concordo,concordo em parte,concordo totalmente,concordo em parte
5/20/2016 17:31:33,Vinicius ,2,4:44:00 PM,1,18,Feminino,de R$ 1.760 a R$ 2.640,ensino médio completo,parda,não confia,não confia,não confia,não confia,não confia,não conhece,não confia,não confia,confia muito,confia muito,confia pouco,confia muito,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,não confia,não,,não,não,não,não,nada,pouco,muito,concordo totalmente,concordo totalmente,concordo totalmente,concordo totalmente
5/20/2016 17:31:47,Camila Rosalen Marsiglia,33,5:40:00 PM,Masp,17,Feminino,de R$ 1.760 a R$ 2.640,ensino médio incompleto,preta,confia pouco,confia pouco,não confia,não confia,não confia,não confia,confia pouco,não confia,confia pouco,confia muito,não confia,confia muito,confia pouco,confia muito,confia muito,não conhece,não confia,confia pouco,não,,não,não,sim,não,nada,pouco,muito,não concordo,concordo totalmente,concordo totalmente,concordo em parte
5/20/2016 17:33:50,Camila Rosalen Marsiglia,34,5:45:00 PM,Masp,18,Masculino,de R$ 8.800 a R$ 17.600,ensino superior incompleto,branca,confia pouco,confia pouco,não confia,não confia,não confia,não confia,confia muito,confia pouco,confia muito,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,não conhece,não confia,confia pouco,sim,Luciana Genro,não,não,sim,não,nada,pouco,muito,não concordo,concordo em parte,concordo em parte,concordo em parte
5/20/2016 17:34:08,vinicius,3,4:49:00 PM,1,21,Masculino,"até R$ 1.760,00",ensino superior incompleto,branca,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,confia muito,confia pouco,confia muito,confia muito,confia pouco,confia pouco,confia pouco,não confia,não confia,sim,Dilma,não,não,sim,sim,nada,pouco,nada,concordo totalmente,concordo totalmente,concordo totalmente,concordo totalmente
5/20/2016 17:35:55,Camila Rosalen Marsiglia,35,5:50:00 PM,Masp,18,Masculino,de R$ 8.800 a R$ 17.600,ensino superior incompleto,branca,confia pouco,confia pouco,confia pouco,não confia,não confia,não confia,confia muito,não confia,confia pouco,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,não confia,não confia,confia pouco,não,Nenhum,não,não,sim,não,nada,nada,muito,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/20/2016 17:37:31,Vinicius ,4,4:53:00 PM,1,47,Feminino,de R$ 1.760 a R$ 2.640,ensino médio completo,amarela,confia pouco,não confia,confia pouco,não confia,não confia,não conhece,não confia,não confia,confia muito,confia muito,confia pouco,confia muito,confia pouco,confia pouco,confia pouco,confia pouco,não confia,não confia,sim,Marina Silva,não,não,sim,não,nada,nada,pouco,concordo totalmente,concordo em parte,concordo totalmente,concordo totalmente
5/20/2016 17:39:30,Camila Rosalen Marsiglia,36,5:55:00 PM,Masp,17,Feminino,de R$ 8.800 a R$ 17.600,ensino médio completo,branca,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,não conhece,confia pouco,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,confia pouco,não confia,confia pouco,não,,não,não,sim,não sei,nada,muito,muito,não concordo,concordo em parte,concordo totalmente,concordo em parte
5/20/2016 17:40:27,vinicius,5,5:57:00 PM,1,20,Masculino,de R$ 2.640 a R$ 4.400,ensino superior incompleto,branca,não confia,não confia,confia pouco,não confia,não confia,confia pouco,confia pouco,confia pouco,confia pouco,confia muito,confia pouco,confia muito,confia muito,confia muito,confia muito,confia pouco,confia muito,não confia,sim,Dilma,não,não,não,não,nada,nada,pouco,concordo em parte,concordo em parte,concordo totalmente,concordo totalmente
5/20/2016 17:41:35,Camila Rosalen Marsiglia,37,6:00:00 PM,Masp,27,Masculino,de R$ 2.640 a R$ 4.400,ensino superior completo,branca,confia pouco,não confia,não confia,não confia,não confia,não conhece,confia muito,confia pouco,não confia,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,não confia,não confia,confia pouco,sim,Luciana Genro,não,não,sim,não sei,nada,nada,muito,não concordo,concordo em parte,concordo totalmente,concordo em parte
5/20/2016 17:43:16,Vinicius ,6,5:04:00 PM,1,18,Feminino,"até R$ 1.760,00",ensino médio completo,preta,não confia,não confia,não confia,não confia,não confia,não conhece,não confia,não confia,confia muito,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,não conhece,confia muito,não confia,não,,não,não,sim,não,pouco,muito,muito,concordo totalmente,concordo totalmente,concordo totalmente,concordo totalmente
5/20/2016 17:44:43,Camila Rosalen Marsiglia,38,6:05:00 PM,Masp,16,Masculino,de R$ 2.640 a R$ 4.400,ensino médio incompleto,branca,confia pouco,confia pouco,confia pouco,não confia,não confia,confia pouco,confia pouco,confia pouco,confia muito,confia pouco,confia pouco,confia muito,confia muito,confia pouco,confia pouco,confia muito,confia pouco,não confia,não,,não,não,sim,sim,nada,muito,muito,concordo em parte,concordo em parte,concordo totalmente,concordo totalmente
5/20/2016 17:46:30,Camila Rosalen Marsiglia,39,6:10:00 PM,Masp,22,Masculino,"até R$ 1.760,00",ensino superior incompleto,branca,confia pouco,confia pouco,confia pouco,não confia,não confia,não confia,confia muito,confia muito,confia pouco,confia muito,não confia,confia muito,confia pouco,confia muito,confia muito,não confia,não confia,confia pouco,sim,Luciana Genro,não,não,não,não,nada,pouco,muito,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/20/2016 17:47:24,vinicius,7,5:09:00 PM,1,27,Feminino,de R$ 2.640 a R$ 4.400,ensino superior completo,branca,confia pouco,confia pouco,confia pouco,não confia,não confia,não confia,não confia,não conhece,confia pouco,confia muito,confia pouco,confia muito,confia pouco,confia pouco,confia pouco,não confia,confia pouco,confia pouco,sim,Luciana Genro,não,não,sim,não,pouco,muito,muito,concordo totalmente,concordo em parte,concordo totalmente,concordo totalmente
5/20/2016 17:48:23,Camila Rosalen Marsiglia,40,6:15:00 PM,Masp,26,Masculino,"até R$ 1.760,00",ensino médio incompleto,indígena,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,confia muito,confia muito,confia pouco,confia muito,confia muito,confia muito,confia muito,confia muito,não confia,não,,sim,não,não,sim,nada,nada,muito,concordo totalmente,concordo totalmente,concordo em parte,concordo totalmente
5/20/2016 17:50:08,Vinicius ,8,5:15:00 PM,1,19,Masculino,de R$ 1.760 a R$ 2.640,ensino médio completo,branca,confia pouco,não confia,confia pouco,não confia,não confia,confia pouco,confia pouco,confia pouco,confia muito,confia muito,não confia,confia muito,confia muito,confia pouco,confia pouco,não confia,não confia,não confia,sim,Dilma,não,não,não,não,nada,pouco,muito,concordo totalmente,concordo em parte,concordo totalmente,concordo totalmente
5/20/2016 17:53:04,Petrus Valeriani,1,,MASP,21,Masculino,"até R$ 1.760,00",ensino superior incompleto,parda,não confia,confia pouco,não confia,não confia,não confia,não confia,confia muito,confia pouco,confia pouco,confia muito,não confia,confia muito,confia muito,confia pouco,confia muito,não confia,não confia,não confia,sim,Luciana Genro,não,não,não,não,nada,pouco,muito,não concordo,concordo totalmente,concordo em parte,concordo em parte
5/20/2016 17:54:03,Vinicius ,9,5:19:00 PM,1,22,Masculino,"até R$ 1.760,00",ensino superior incompleto,branca,não confia,confia pouco,não confia,não confia,não confia,não confia,confia pouco,não confia,confia pouco,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,não confia,não confia,não confia,sim,Dilma,não,não,sim,não,nada,pouco,muito,concordo totalmente,concordo em parte,concordo totalmente,concordo totalmente
5/20/2016 17:54:31,Petrus Valeriani,2,,MASP,21,Feminino,de R$ 4.400 a R$ 8.800,ensino superior incompleto,branca,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia muito,confia pouco,confia muito,não confia,confia muito,,confia pouco,confia pouco,não conhece,não conhece,não confia,sim,Zé Maria,não,não,não,,nada,muito,,não concordo,concordo em parte,concordo totalmente,concordo em parte
5/20/2016 17:55:54,Petrus Valeriani,3,,MASP,15,Feminino,"até R$ 1.760,00",ensino médio incompleto,preta,não confia,não confia,não confia,não confia,não confia,não conhece,não confia,confia pouco,não confia,confia pouco,não conhece,confia muito,confia pouco,confia pouco,não confia,não confia,não conhece,não confia,não,,não,não,não,não,nada,nada,,não concordo,concordo em parte,concordo em parte,concordo totalmente
5/20/2016 17:57:12,Petrus Valeriani,4,,MASP,18,Masculino,de R$ 8.800 a R$ 17.600,ensino médio incompleto,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,não conhece,confia muito,confia muito,confia pouco,não conhece,não conhece,não conhece,não confia,não,,não,não,não,não,nada,pouco,muito,concordo totalmente,concordo totalmente,concordo em parte,concordo totalmente
5/20/2016 17:58:36,Petrus Valeriani,5,,MASP,18,Feminino,de R$ 2.640 a R$ 4.400,ensino médio incompleto,branca,não confia,não confia,confia pouco,não confia,não confia,não conhece,confia pouco,não conhece,confia pouco,confia muito,confia pouco,confia muito,confia muito,confia muito,confia muito,confia muito,não conhece,não confia,não,,não,não,não,não,nada,nada,pouco,concordo em parte,concordo em parte,concordo totalmente,
5/20/2016 17:58:46,vinicius,10,5:24:00 PM,1,18,Masculino,de R$ 1.760 a R$ 2.640,ensino superior incompleto,preta,não confia,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,não confia,não confia,não confia,sim,Dilma,não,não,sim,não,nada,nada,pouco,concordo em parte,concordo totalmente,concordo em parte,concordo totalmente
